text;label
$ icmb - investcorp credit management bdc nii beat by $ . , beat on total investment income http : //t.co/jcktujzxj;Bullish
$ iiiv - i vertical eps beat by $ . , beat on revenue http : //t.co/cejybnxuv;Bullish
"$ jec : jacob beat by $ . , beat on rev ; initiate $ mln accelerated share repurchase program , offer fy ... http : //t.co/zxgifkvjsk";Bullish
$ kmpr - kemper eps beat by $ . , beat on revenue http : //t.co/ywvjfvu;Bullish
$ levi - levi strauss eps beat by $ . , beat on revenue http : //t.co/ufiyyvc;Bullish
$ levi : levi strauss beat by $ . , beat on rev http : //t.co/uvvxssws;Bullish
$ llnw : limelight network issue in-line guidance http : //t.co/ekpmoluaxu;Bullish
$ lmnx - luminex eps beat by $ . , beat on revenue http : //t.co/hrqmpdlwx;Bullish
$ lnn : lindsay corp beat by $ . , report rev in-line http : //t.co/druphrxzm;Bullish
$ olli - ollie 's bargain outlet eps beat by $ . , beat on revenue http : //t.co/hgbkcvbxc;Bullish
$ omf - onemain holding eps beat by $ . , beat on revenue http : //t.co/wjkkgokfk;Bullish
$ play - dave & buster 's eps beat by $ . , beat on revenue http : //t.co/bvknteun;Bullish
"$ prgo : perrigo report preliminary q revenue above consensus estimate ; doe not modify full-year guidance http : //t.co/ycdqywd";Bullish
$ psec - prospect capital nii in-line , beat on total investment income http : //t.co/idamdbbt;Bullish
$ re - everest re group eps beat by $ . , beat on revenue http : //t.co/ancfnmoil;Bullish
$ rng - ringcentral eps beat by $ . , beat on revenue http : //t.co/obtdrgnfq;Bullish
$ rpd - rapid eps beat by $ . , beat on revenue http : //t.co/zmxdhexw;Bullish
$ sgh - smart global guide in-line may quarter http : //t.co/lnbjtpki;Bullish
"$ sgh : smart global beat by $ . , beat on rev ; guide q eps in-line , rev in-line http : //t.co/dvuyxppqw";Bullish
$ sol - renesola eps beat by $ . , beat on revenue http : //t.co/xrlmkic;Bullish
$ ste - steris eps beat by $ . , beat on revenue http : //t.co/elubzv;Bullish
$ tco : taubman center beat by $ . , beat on rev -- co to be acquired by simon property ( spg ) for $ ./share iвђ¦ http : //t.co/jmpbxoahsh;Bullish
$ tco : taubman center beat by $ . , beat on rev -- co to be acquired by simon property ( spg ) for $ ./share iвђ¦ http : //t.co/najovpphey;Bullish
$ trnx taronis q fuel generates sale $ m;Bullish
"$ twlo : twilio beat by $ . , beat on rev ; guide q eps below consensus , rev above consensus ; guide fy eps ... в http : //t.co/lswqrbche";Bullish
$ voya - voya financial eps beat by $ . http : //t.co/hugvwmgpr;Bullish
$ vrns - varonis eps beat by $ . , beat on revenue http : //t.co/vzdqtzo;Bullish
$ wts - watt water technology eps beat by $ . , beat on revenue http : //t.co/kuhwkxidc;Bullish
$ zyxi - zynex report % order growth and raise q and fy revenue outlook http : //t.co/ttuvbxtam;Bullish
.com eps beat by $ . , beat on revenue;Bullish
abbvie eps beat by $ . , beat on revenue;Bullish
abbvie lean on new treatment to forecast upbeat profit;Bullish
abbvie q eps $ . vs. loss per share $ .;Bullish
aethlon medical eps beat by $ . , beat on revenue;Bullish
airbnb business outside u.s. , china had $ million profit in http : //t.co/uyxbfycfj http : //t.co/dxsqcwiclc;Bullish
alcon eps in-line , beat on revenue;Bullish
avantor q non-gaap eps up %;Bullish
avid tech +. % after upside eps forecast;Bullish
becton , dickinson eps beat by $ . , beat on revenue;Bullish
bilibili eps beat by $ . , beat on revenue;Bullish
bj 's wholesale q eps cent vs. cent a year ago;Bullish
"bj 's wholesale q same-store sale up . % ; factset consensus up . %";Bullish
"bj 's wholesale q total revenue $ . bln vs. $ . bln a year ago ; factset consensus $ . bln";Bullish
brighthouse financial eps beat by $ . , beat on revenue;Bullish
brightsphere investment eps beat by $ . , beat on revenue;Bullish
brightview holding eps beat by $ . , beat on revenue;Bullish
bristol-myers squibb eps beat by $ . , beat on revenue;Bullish
britannia q result : profit meet estimate on lower tax expense;Bullish
buckle post strong comp for january;Bullish
canada goose holding eps beat by c $ . , beat on revenue;Bullish
cancom se just recorded a % eps beat : here 's what analyst are forecasting next;Bullish
cannabis producer curaleaf revenue top analyst expectation;Bullish
cboe global market eps beat by $ . , beat on revenue;Bullish
cdw eps beat by $ . , beat on revenue;Bullish
chegg eps beat by $ . , beat on revenue;Bullish
china distance education eps beat by $ . , beat on revenue;Bullish
cigna eps beat by $ . , beat on revenue;Bullish
"coach owner tapestry sale top estimate ; virus impact forecast";Bullish
"correct : tapestry q coach sale up % to $ . bln ; factset consensus $ . bln";Bullish
"correct : tapestry q kate spade sale $ mln vs. $ mln ; factset consensus $ . mln";Bullish
"correct : tapestry q sale $ . bln vs. $ . bln a year ago ; factset consensus $ . bln";Bullish
"curaleaf q top line up % ; non-gaap ebitda up %";Bullish
danaos eps beat by $ . , beat on revenue;Bullish
net epвђ¦ http : //t.co/cxxezhcw '';Bullish
defying soft automotive market , outsell close with percent direct revenue increaseв http : //t.co/runjjnixg;Bullish
delta air see revenue up % to %;Bullish
deluxe delivered record fy revenue;Bullish
disney q revenue up %;Bullish
drugmaker sanofi expects further profit growth from narrowed focus;Bullish
dunkin ' brand group eps beat by $ . , revenue in-line;Bullish
dynex capital beat on revenue;Bullish
estee lauder eps beat by $ . , beat on revenue;Bullish
"estee lauder q sale $ . bln vs. $ . bln ; factset consensus $ . bln";Bullish
fiat chrysler eps beat by в‚¬. , beat on revenue;Bullish
fiat chrysler 's profit rise ahead of peugeot merger;Bullish
fluidigm eps beat by $ . , beat on revenue;Bullish
foresight autonomous eps beat by $ .;Bullish
general motor ' q profit beat estimate despite huge strike cost;Bullish
genpact beat estimate in q;Bullish
global logistics company agility report over $ . billion third quarter revenue;Bullish
hanesbrands eps and revenue in-line;Bullish
hanesbrands match profit and sale expectation , set new million share buyback program;Bullish
"hanesbrands q eps cent vs. cent a year ago ; factset consensus cent";Bullish
harvest health & recreation beat on revenue;Bullish
honda raise profit forecast , stick to wuhan plant closure schedule;Bullish
honda raise profit forecast , stick to wuhan plant schedule;Bullish
i vertical eps beat by $ . , beat on revenue;Bullish
intercontinental exchange q result in-line , data revenue + %;Bullish
intercontinentalexchange eps and revenue in-line;Bullish
investcorp credit management bdc nii beat by $ . , beat on total investment income;Bullish
investor are betting china 's central bank will follow others in unleashing large-scale monetary stimulus http : //t.co/knfwstbu;Bullish
jinkosolar holding eps beat by $ . , beat on revenue;Bullish
jinkosolar shine with q beat , strong shipment guidance;Bullish
kellogg q asia pacific , middle east and africa sale up %;Bullish
kellogg q eps cent vs. per-share loss cent a year ago;Bullish
"kellogg q organic sale $ . bln vs. $ . bln a year ago ; factset consensus $ . bln";Bullish
kemet eps beat by $ . , beat on revenue;Bullish
kemper eps beat by $ . , beat on revenue;Bullish
kemper report strong fourth quarter and full year operating result;Bullish
"kohl 's q same-store sale up . % ; factset consensus up . %";Bullish
laix beat on revenue;Bullish
macerich ffo in-line , beat on revenue;Bullish
"macy 's q adj . eps cent ; factset consensus breakeven";Bullish
madison square garden blow past q earnings estimate;Bullish
malibu boat eps beat by $ . , beat on revenue;Bullish
maximus eps in-line , beat on revenue;Bullish
medtronic beat profit estimate and raise it forecast again;Bullish
medtronic eps beat by $ . , beat on revenue;Bullish
mimecast eps beat by $ . , beat on revenue;Bullish
neste top q profit , dividend forecast;Bullish
new residential investment eps beat by $ . , beat on revenue;Bullish
new york time q eps cent vs. cent;Bullish
"new york time q revenue $ . mln vs. $ . mln ; factset consensus $ mln";Bullish
new york time see q subscription revenue up in mid-single digit;Bullish
nokia post surprise quarterly profit rise on cost cut;Bullish
norwegian air 's january passenger income jump;Bullish
ntpc q result : profit meet estimate a other income rise;Bullish
nvidia corporation just beat eps by % : here 's what analyst think will happen next;Bullish
organigram post positive adjusted ebitda for;Bullish
philip morris eps beat by $ . , beat on revenue;Bullish
philip morris forecast higher profit a iqos sale rise;Bullish
"philip morris q sale $ . bln vs. $ . bln ; factset consensus $ . bln";Bullish
plus revenue soar nearly % a volatility fuel boom in bet http : //t.co/mjgxeryfyk;Bullish
plus revenue soar nearly % a volatility fuel boom in bet http : //t.co/zwvldkxvy;Bullish
popeyes sandwich demand fuel profit beat at burger king owner;Bullish
prestige brand holding eps beat by $ . , beat on revenue;Bullish
pricesmart report . % gain in comparable sale;Bullish
proto lab eps and revenue in-line;Bullish
q sale of alnylam 's onpattro up %;Bullish
rapid eps beat by $ . , beat on revenue;Bullish
restaurant brand beat , popeyes sale surge;Bullish
result : jack henry & associate , inc. exceeded expectation and the consensus ha updated it estimate;Bullish
ringcentral ( rng ) q earnings and revenue beat estimate;Bullish
samsung , the world 's largest smartphone maker , predicts it eked out a rise in profit last quarter , a the coronavirвђ¦ http : //t.co/vnvandg;Bullish
sanofi see profit rising in;Bullish
seattle genetics smash wall street estimate in q , but it guidance disappoints;Bullish
steris eps beat by $ . , beat on revenue;Bullish
tapestry eps beat by $ . , beat on revenue;Bullish
tapestry q eps $ . vs. cent a year ago;Bullish
target eps beat by $ . , beat on revenue;Bullish
"target q revenue $ . bln vs. $ . bln a year ago ; factset consensus $ . bln";Bullish
tjx eps beat by $ . , beat on revenue;Bullish
tjx q eps cent vs. cent a year ago;Bullish
"tjx q homegoods same-store sale up % ; factset consensus up . %";Bullish
"tjx q marmaxx same-store sale up % ; factset consensus up . %";Bullish
"tjx q sale $ . bln vs. $ . bln a year ago ; factset consensus $ . bln";Bullish
"tjx q same-store sale up % ; factset consensus up . %";Bullish
"tjx q tjx international same-store sale up % ; factset consensus up . %";Bullish
"tjx see q same-store sale up % -up % ; factset consensus up . %";Bullish
total beat quarterly forecast despite low oil price , lift payout;Bullish
total beat quarterly forecast despite low oil price , raise payout;Bullish
total beat quarterly forecast , lift dividend despite low oil price;Bullish
total profit beat estimate on rising oil and gas output;Bullish
total profit beat estimate on rising oil and gas outputв;Bullish
total top q earnings outlook a production climb %;Bullish
toyota lift annual profit forecast , looking at alternate source for china-made part;Bullish
toyota lift profit outlook , mull alternative to china-made part amid virus outbreak;Bullish
triumph eps beat by $ . , beat on revenue;Bullish
twitter beat revenue , user growth estimate in fourth quarter;Bullish
"twitter beat revenue , user growth estimate ; share rally";Bullish
twitter quarterly revenue top $ b for first time;Bullish
twitter report first quarter of $ billion in revenue;Bullish
twitter top expectation with first $ billion quarterly revenue , but outlook lag;Bullish
"tyson food q adj . eps $ . vs. $ . a year ago ; factset consensus $ .";Bullish
tyson food q eps $ . vs. $ . a year ago;Bullish
tyson food q international/other sale rose % to $ mln;Bullish
tyson food q pork sale rose . % to $ . bln;Bullish
"tyson food q sale $ . bln vs. $ . bln a year ago ; factset consensus $ . bln";Bullish
u.s. xpress eps beat by $ . , beat on revenue;Bullish
umicore report profit beat on converter , recycling;Bullish
unicredit profit gain momentum a capital buffer improve;Bullish
upland software acquires localytics , raise guidance;Bullish
valens groworks guide to near-doubling of quarterly revenue;Bullish
voya q beat , see % normalized eps growth in ,;Bullish
willis tower watson eps beat by $ . , beat on revenue;Bullish
"yum brand q adj . eps $ . vs. cent a year ago ; factset consensus cent";Bullish
yum brand q eps $ . vs. $ . a year ago;Bullish
"yum brand q kfc same-store sale up % ; factset consensus up . %";Bullish
"yum brand q revenue $ . bln vs. $ . bln ; factset consensus $ . bln";Bullish
"yum brand q same-store sale up % ; factset consensus up %";Bullish
"yum brand q taco bell same-store sale up % ; factset consensus up . %";Bullish
$ agx - argan eps miss by $ . , beat on revenue http : //t.co/vfxqvksdll;Neutral
